x,y,z,roll,pitch,yaw,thumb,fore,index,ring,receiver values,word
-0.09375,0.21875,-0.046875,0,-1,-1,0.75,0.75,0.75,0.75, 0x3F,maybe
-0.117188,0.210938,-0.046875,0.083333,-1,-1,0.75,0.75,0.75,0.75, 0x3F,maybe
-0.070312,0.195312,-0.046875,0.083333,-1,-1,0.75,0.75,0.75,0.75, 0x3F,maybe
-0.046875,0.195312,-0.046875,0.166667,-1,-1,0.75,0.75,0.75,0.75, 0x3F,maybe
-0.046875,0.210938,-0.054688,0.083333,-1,-1,0.75,0.75,0.75,0.75, 0x3F,maybe
-0.0625,0.203125,-0.046875,0.083333,-1,-1,0.75,0.75,0.75,0.75, 0x3F,maybe
-0.070312,0.210938,-0.046875,0,-1,-1,0.75,0.75,0.75,0.75, 0x3F,maybe
-0.09375,0.242188,-0.046875,0,-1,-1,0.75,0.75,0.75,0.75, 0x3F,maybe
-0.109375,0.242188,-0.046875,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.085938,0.234375,-0.046875,0,-1,-1,0.75,0.75,0.75,0.75, 0x3F,maybe
-0.085938,0.234375,-0.046875,0,-1,-1,0.75,0.75,0.75,0.75, 0x3F,maybe
-0.078125,0.226562,-0.046875,0,-1,-1,0.75,0.75,0.75,0.75, 0x3F,maybe
-0.070312,0.242188,-0.046875,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.070312,0.234375,-0.046875,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.085938,0.21875,-0.039062,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.070312,0.210938,-0.039062,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.078125,0.1875,-0.039062,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.070312,0.171875,-0.03125,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.046875,0.164062,-0.023438,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.054688,0.140625,-0.015625,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.054688,0.125,-0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.0625,0.109375,-0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.054688,0.09375,0,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.046875,0.070312,0,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.039062,0.039062,0,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.046875,0.023438,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.054688,0.015625,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.046875,0.023438,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.054688,0.039062,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.039062,0.015625,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.039062,0.015625,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.03125,0.015625,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.03125,0.015625,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.03125,0.015625,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.03125,0.007812,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.039062,0.007812,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.046875,0.007812,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.046875,0.007812,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.054688,0.007812,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.054688,0.007812,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.054688,0.007812,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.054688,0.007812,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
-0.054688,0.007812,0.007812,0,-1,-1,0.75,0.5,0.75,0.75, 0x3F,maybe
0,0,0,0.083333,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0,0,0,0.083333,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0,0,0,0.083333,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0,0,0,0.083333,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0,0,0,0.083333,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0,0.007812,0,0,-1,-1,0,0,0,0.25, 0x0,temper
0.007812,0,0,0.083333,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0,0,0,0.083333,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0.015625,0,0,0.083333,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0.015625,0,0,0.083333,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0.007812,0,0,0.083333,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0.007812,0,0,0.083333,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0.015625,0.007812,0,0.083333,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0.023438,0.015625,0,0,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0.023438,0.023438,0,0,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0.039062,0.015625,0,0,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0.0625,0.023438,0.007812,0,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0.078125,0.023438,0.007812,0,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0.078125,0.023438,0.007812,0,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0.0625,0.023438,0.007812,0,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
0.054688,0.007812,0.007812,0,-1,-1,0,0.5,0.75,0.75, 0x3F,temper
0.070312,0.023438,0.007812,0,-1,-1,0,0.25,0.75,0.75, 0x3F,temper
0.085938,0.023438,0,0.166667,-1,-1,0,0,0.75,0.75, 0x3F,temper
0.070312,0.015625,0,0.166667,-1,-1,0,0,0.75,0.75, 0x3F,temper
0.039062,0.039062,-0.007812,0.166667,-1,-1,0,0,0.5,0.75, 0x3F,temper
0.007812,0.140625,-0.023438,0.25,-1,-1,0,0,0.25,0.75, 0x3F,temper
-0.039062,0.242188,-0.03125,0.25,-1,-1,0,0,0.25,0.5, 0x3F,temper
-0.101562,0.367188,-0.039062,0.333333,-1,-1,0,0,0.25,0.5, 0x3F,temper
-0.148438,0.507812,-0.039062,0.333333,-1,-1,0,0,0.25,0.5, 0x3F,temper
-0.179688,0.625,-0.03125,0.333333,-1,-1,0,0,0.25,0.25, 0x3F,temper
-0.257812,0.710938,-0.023438,0.333333,-1,-1,0,0,0.25,0.25, 0x3F,temper
-0.304688,0.796875,-0.015625,0.333333,-1,-1,0,0,0.25,0.25, 0x3F,temper
-0.375,0.796875,-0.007812,0.333333,-1,-1,0,0,0.25,0.25, 0x3F,temper
-0.421875,0.828125,0,0.25,-1,-1,0,0,0.25,0.25, 0x3F,temper
-0.4375,0.828125,0,0.083333,-1,-1,0,0,0.25,0.25, 0x3F,temper
-0.484375,0.835938,0,0.333333,-1,-1,0,0,0.25,0.25, 0x3F,temper
-0.515625,0.8125,0.007812,0.083333,-1,-1,0,0,0.25,0.25, 0x3F,temper
-0.507812,0.828125,0.007812,0,-1,-1,0,0,0.25,0.5, 0x3F,temper
-0.492188,0.84375,0,0.083333,-1,-1,0,0.75,0.75,0.75, 0x3F,temper
-0.421875,0.882812,0,0,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.328125,0.9375,0,0.083333,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.34375,0.875,-0.007812,0,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.289062,0.851562,-0.03125,0,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.273438,0.820312,-0.046875,0,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.226562,0.78125,-0.046875,0,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.195312,0.75,-0.054688,0,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.203125,0.734375,-0.054688,0,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.210938,0.75,-0.054688,0,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.195312,0.726562,-0.054688,0,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.1875,0.703125,-0.054688,0,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.15625,0.6875,-0.046875,0.083333,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.164062,0.648438,-0.046875,0.083333,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.148438,0.59375,-0.046875,0,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.117188,0.507812,-0.039062,0,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.101562,0.4375,-0.03125,0,-1,-1,0,0.75,0.75,0, 0x3F,temper
-0.085938,0.375,-0.023438,0,-1,-1,0,0.75,0,0, 0x3F,temper
-0.054688,0.28125,-0.015625,0,-1,-1,0,0.75,0,0, 0x3F,temper
-0.03125,0.226562,-0.007812,0.083333,-1,-1,0,0.75,0,0, 0x3F,temper
-0.015625,0.179688,0,0.083333,-1,-1,0,0.75,0,0, 0x3F,temper
-0.023438,0.117188,0,0,-1,-1,0,0.75,0,0, 0x3F,temper
-0.023438,0.085938,0,0,-1,-1,0,0.75,0,0, 0x3F,temper
-0.015625,0.085938,0,0,-1,-1,0,0.75,0,0, 0x3F,temper
-0.023438,0.078125,0,0,-1,-1,0,0.75,0,0, 0x3F,temper
0.054688,0.070312,0,0,-1,-1,0,0.75,0,0, 0x3E,temper
-0.023438,0.070312,0,0,-1,-1,0,0.75,0,0, 0x3F,temper
0.054688,0.070312,0,0,-1,-1,0,0.75,0,0, 0x3E,temper
-0.007812,0.078125,0,0,-1,-1,0,0.75,0,0, 0x3F,temper
0,0.070312,0,0,-1,-1,0,0.75,0,0, 0x3F,temper
0,0.070312,0,0,-1,-1,0,0.75,0,0, 0x3F,temper
0.007812,0.085938,0,0.083333,-1,-1,0,0.75,0,0, 0x3F,temper
0,0,0,0.083333,-1,-1,0.25,0.5,0.25,0.75, 0x3F,give
0,0,0,0.083333,-1,-1,0.25,0.5,0.25,0.75, 0x3F,give
0,0,0,0.083333,-1,-1,0.25,0.5,0.25,0.75, 0x3F,give
0,0,0,0.083333,-1,-1,0.25,0.5,0.25,0.5, 0x3F,give
0,0,0,0.083333,-1,-1,0.25,0.25,0,0.75, 0x3F,give
0.023438,0,0,0,-1,-1,0.25,0.25,0,0, 0x3F,give
0.023438,-0.007812,0,0.083333,-1,-1,0.25,0,0,0, 0x3F,give
0.007812,-0.007812,0,0.083333,-1,-1,0.25,0,0,0, 0x3F,give
0,0,-0.015625,0.166667,-1,-1,0.25,0,0,0, 0x3F,give
0,0.007812,-0.023438,0.166667,-1,-1,0.25,0,0,0, 0x3F,give
-0.039062,0.0625,-0.039062,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.070312,0.078125,-0.046875,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.109375,0.070312,-0.054688,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.125,0.070312,-0.0625,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.164062,0.03125,-0.0625,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.1875,0,-0.0625,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.203125,-0.007812,-0.0625,0.333333,-1,-1,0.25,0,0,0, 0x3F,give
-0.226562,0.015625,-0.070312,0.333333,-1,-1,0.25,0,0,0, 0x3F,give
-0.257812,0.0625,-0.085938,0.333333,-1,-1,0.25,0,0,0, 0x3F,give
-0.296875,0.125,-0.09375,0.333333,-1,-1,0.25,0,0,0, 0x3F,give
-0.328125,0.195312,-0.109375,0.333333,-1,-1,0.25,0,0,0, 0x3F,give
-0.375,0.257812,-0.125,0.333333,-1,-1,0.25,0,0,0, 0x3F,give
-0.4375,0.28125,-0.140625,0.333333,-1,-1,0.25,0,0,0, 0x3F,give
-0.492188,0.289062,-0.15625,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.523438,0.289062,-0.164062,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.523438,0.257812,-0.171875,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.523438,0.1875,-0.179688,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.53125,0.117188,-0.179688,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.523438,0.0625,-0.171875,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.53125,0.03125,-0.171875,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.523438,0.046875,-0.171875,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.484375,0.054688,-0.171875,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.5,0.085938,-0.171875,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.484375,0.140625,-0.164062,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.484375,0.171875,-0.15625,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.445312,0.25,-0.148438,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.40625,0.296875,-0.132812,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.382812,0.335938,-0.125,0.25,-1,-1,0.25,0,0,0, 0x3F,give
-0.34375,0.351562,-0.109375,0.25,-1,-1,0.25,0.25,0,0, 0x3F,give
-0.273438,0.359375,-0.101562,0.25,-1,-1,0.25,0.5,0,0, 0x37,give
-0.320312,0.367188,-0.09375,0.25,-1,-1,0.25,0.75,0,0, 0x3F,give
-0.28125,0.367188,-0.078125,0.25,-1,-1,0.25,0.75,0,0.25, 0x3F,give
-0.25,0.351562,-0.070312,0.25,-1,-1,0.25,0.75,0,0.25, 0x3F,give
-0.21875,0.34375,-0.0625,0.166667,-1,-1,0.25,0.75,0,0.5, 0x3F,give
-0.1875,0.328125,-0.054688,0.166667,-1,-1,0.25,0.75,0,0.75, 0x3F,give
-0.171875,0.304688,-0.046875,0.166667,-1,-1,0.25,0.75,0,0.75, 0x3F,give
-0.164062,0.289062,-0.039062,0.166667,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.140625,0.273438,-0.03125,0.166667,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.140625,0.257812,-0.023438,0.166667,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.117188,0.242188,-0.023438,0.166667,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.132812,0.210938,-0.015625,0.166667,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.09375,0.195312,-0.015625,0.083333,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.078125,0.1875,-0.015625,0.083333,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.101562,0.171875,-0.007812,0.083333,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.070312,0.148438,-0.007812,0.083333,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.070312,0.148438,-0.007812,0.083333,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.0625,0.148438,-0.007812,0.083333,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.046875,0.101562,-0.007812,0,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.054688,0.09375,-0.007812,0,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.039062,0.09375,-0.007812,0,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.054688,0.101562,0,0,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.03125,0.078125,0,0,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.039062,0.078125,0,0,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.054688,0.078125,0,0,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.054688,0.054688,0,0,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.0625,0.054688,0,0,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.054688,0.0625,0,0,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.0625,0.054688,0,0,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.054688,0.0625,0,0,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.054688,0.070312,0,0,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.054688,0.070312,0,0,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.046875,0.070312,0,0.083333,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.046875,0.070312,0,0.083333,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
-0.054688,0.078125,0,0.083333,-1,-1,0.25,0.75,0.25,0.75, 0x3F,give
0.007812,0,0,0.083333,-1,-1,0.25,0.5,0,0.75, 0x3F,crazy
0.023438,0,0,0.083333,-1,-1,0.25,0.5,0,0.75, 0x3F,crazy
0.023438,0,0,0.083333,-1,-1,0.25,0.5,0,0.75, 0x3F,crazy
0.023438,0,0,0.083333,-1,-1,0.25,0.5,0,0.75, 0x3F,crazy
0.023438,0.023438,0,0.083333,-1,-1,0.25,0.25,0,0.75, 0x3F,crazy
0.039062,0.09375,0,0.083333,-1,-1,0.25,0.25,0,0.75, 0x3F,crazy
0.023438,0.125,0,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.039062,0.21875,0,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.046875,0.335938,0,0.083333,-1,-1,0.25,0,0.75,0.75, 0x3F,crazy
0.023438,0.453125,0,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.007812,0.546875,0,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.015625,0.632812,0,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.054688,0.710938,0,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.09375,0.773438,0,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.125,0.796875,0.007812,0.166667,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.1875,0.835938,0.023438,0.333333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.234375,0.84375,0.039062,0.25,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.328125,0.8125,0.054688,0.916667,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.359375,0.828125,0.0625,0.916667,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.320312,0.875,0.070312,0,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.242188,0.960938,0.0625,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.164062,0.992188,0.046875,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.148438,0.992188,0.03125,0.083333,-1,-1,0.25,0,0,0.75, 0x37,crazy
-0.03125,0.984375,0.007812,0,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.015625,0.9375,0,0,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0,0.882812,-0.007812,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.007812,0.820312,-0.007812,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.03125,0.789062,-0.007812,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.0625,0.773438,0,0.166667,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.070312,0.78125,0.015625,0.166667,-1,-1,0.25,0,0,0.75, 0x3E,crazy
-0.078125,0.78125,0.023438,0.166667,-1,-1,0.25,0,0,0.75, 0x3E,crazy
-0.179688,0.828125,0.046875,0,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.109375,0.882812,0.054688,0,-1,-1,0.25,0,0,0.75, 0x3F,crazy
-0.046875,0.914062,0.0625,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.007812,0.96875,0.0625,0,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.0625,0.9375,0.054688,0.166667,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.148438,0.929688,0.046875,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.210938,0.882812,0.039062,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.265625,0.835938,0.03125,0.166667,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.257812,0.773438,0.023438,0.166667,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.242188,0.726562,0.023438,0.166667,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.203125,0.726562,0.023438,0.166667,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.195312,0.726562,0.023438,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.148438,0.703125,0.03125,0,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.117188,0.679688,0.039062,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.117188,0.695312,0.046875,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.148438,0.703125,0.054688,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.148438,0.703125,0.054688,0.083333,-1,-1,0.25,0,0,0.75, 0x3F,crazy
0.148438,0.6875,0.046875,0,-1,-1,0.25,0.25,0,0.75, 0x3F,crazy
0.148438,0.664062,0.046875,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.140625,0.609375,0.039062,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.125,0.585938,0.03125,0.166667,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.101562,0.546875,0.03125,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.070312,0.5,0.023438,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.046875,0.453125,0.015625,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.015625,0.398438,0.007812,0,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.039062,0.359375,0.007812,0,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.015625,0.289062,0,0,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.015625,0.226562,0,0,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0,0.164062,0,0,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.03125,0.132812,0,0.916667,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.03125,0.09375,0,0,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.023438,0.0625,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.015625,0.046875,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.015625,0.039062,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.007812,0.03125,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.007812,0.015625,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.007812,0.023438,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.007812,0.023438,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.023438,0.03125,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.007812,0.015625,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.023438,0.03125,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.007812,0.015625,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.007812,0.007812,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.015625,0.023438,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.007812,0.023438,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.023438,0.03125,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.007812,0.015625,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.007812,0.015625,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.007812,0.007812,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.023438,0.015625,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.03125,0.015625,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0.03125,0.015625,0,0.083333,-1,-1,0.25,0.75,0,0.75, 0x3F,crazy
0,0,0,0.083333,-1,-1,0.25,0.75,0.5,0.75, 0x3F,different
0.007812,0,0,0.083333,-1,-1,0.25,0.75,0.5,0.75, 0x3F,different
0,0,0,0,-1,-1,0.25,0.75,0.75,0.75, 0x3F,different
0.023438,0.015625,0,0,-1,-1,0.25,0.75,0.5,0.75, 0x3F,different
0,0,0,0,-1,-1,0.25,0.5,0.5,0.75, 0x3F,different
0,0,0,0,-1,-1,0.25,0,0.5,0.75, 0x3F,different
-0.015625,0,-0.007812,0.083333,-1,-1,0.25,0,0.5,0.75, 0x3F,different
-0.054688,0.015625,-0.015625,0.083333,-1,-1,0.25,0,0.5,0.75, 0x3F,different
-0.085938,0.054688,-0.023438,0.083333,-1,-1,0.25,0,0.5,0.75, 0x3F,different
-0.117188,0.085938,-0.03125,0.166667,-1,-1,0.25,0,0.5,0.75, 0x3F,different
-0.171875,0.125,-0.039062,0.166667,-1,-1,0.25,0,0.5,0.75, 0x3F,different
-0.21875,0.148438,-0.039062,0.166667,-1,-1,0.25,0,0.5,0.75, 0x3F,different
-0.25,0.179688,-0.039062,0.166667,-1,-1,0.25,0,0.25,0.75, 0x3F,different
-0.28125,0.203125,-0.046875,0.166667,-1,-1,0.25,0,0.25,0.75, 0x3F,different
-0.3125,0.210938,-0.046875,0.166667,-1,-1,0.25,0,0.25,0.75, 0x3F,different
-0.296875,0.25,-0.046875,0.25,-1,-1,0.25,0,0.25,0.75, 0x3F,different
-0.265625,0.28125,-0.046875,0.25,-1,-1,0.25,0,0.25,0.75, 0x3F,different
-0.203125,0.328125,-0.046875,0.166667,-1,-1,0.25,0,0.25,0.75, 0x3F,different
-0.15625,0.359375,-0.046875,0.25,-1,-1,0.25,0,0.25,0.75, 0x3F,different
-0.0625,0.367188,-0.046875,0.333333,-1,-1,0.25,0,0.25,0.75, 0x3F,different
-0.046875,0.328125,-0.039062,0.25,-1,-1,0.25,0,0.25,0.75, 0x3F,different
0,0.335938,-0.039062,0.333333,-1,-1,0.25,0,0.25,0.75, 0x3F,different
0.023438,0.320312,-0.03125,0.333333,-1,-1,0.25,0,0.25,0.75, 0x3F,different
0.039062,0.289062,-0.03125,0.25,-1,-1,0.25,0,0.25,0.75, 0x3F,different
0.03125,0.289062,-0.023438,0.25,-1,-1,0.25,0.5,0.25,0.75, 0x3F,different
0.0625,0.257812,-0.015625,0.083333,-1,-1,0.25,0.75,0.5,0.25, 0x3F,different
0.085938,0.242188,-0.015625,0.083333,-1,-1,0.25,0.75,0.5,0.25, 0x3F,different
0.09375,0.226562,-0.007812,0.083333,-1,-1,0.25,0.75,0.75,0.25, 0x3F,different
0.0625,0.195312,0,0.083333,-1,-1,0.25,0.75,0.5,0.25, 0x3F,different
